id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,calendar_last_scraped,number_of_reviews,availability_eoy,estimated_occupancy_l365d,review_scores_rating,review_scores_communication,review_scores_location,instant_bookable,calculated_host_listings_count,amenities_number,number_of_private_bathrooms,number_of_shared_bathrooms,estimated_response_time_hours
1506337779388090044,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27117,103.82638,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",241.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,1,21,23,1.0,0.0,1.0
1506342191962439734,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27265,103.82831,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",211.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,355,2025-09-28,0,85,0,4.838695652173913,5.0,4.677391304347826,1,21,22,1.0,0.0,1.0
1507251803226077076,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27297,103.82672,Private room in condo,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Self check-in"", ""Outdoor dining area""]",232.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,357,2025-09-28,0,87,0,4.838695652173913,5.0,4.677391304347826,1,21,23,1.0,0.0,1.0
1507280266364231302,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27132,103.82654,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",239.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,344,2025-09-28,0,74,0,4.838695652173913,5.0,4.677391304347826,1,21,25,1.0,0.0,1.0
1507287508101064285,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27134,103.82821,Private room in serviced apartment,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",203.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,357,2025-09-28,0,87,0,4.838695652173913,5.0,4.677391304347826,1,21,22,1.0,0.0,1.0
1507318528751809887,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27294,103.82805,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",239.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,356,2025-09-28,0,86,0,4.838695652173913,5.0,4.677391304347826,1,21,26,1.0,0.0,1.0
1507577887874401430,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27098,103.82669,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",241.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,1,21,23,1.0,0.0,1.0
1507582818062610249,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27301,103.82835,Private room in serviced apartment,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Essentials"", ""Dedicated workspace"", ""Outdoor furniture"", ""Pool"", ""Cleaning available during stay"", ""Self check-in"", ""Outdoor dining area""]",232.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,1,21,24,1.0,0.0,1.0
1507597973977099070,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27289,103.82644,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",239.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,358,2025-09-28,0,88,0,4.838695652173913,5.0,4.677391304347826,1,21,27,1.0,0.0,1.0
1507602038107665628,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27274,103.82796,Private room in serviced apartment,Private room,1,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Drying rack for clothing"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",203.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,357,2025-09-28,0,87,0,4.838695652173913,5.0,4.677391304347826,1,21,24,1.0,0.0,1.0
1507605851736796869,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27155,103.82838,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",239.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,359,2025-09-28,0,89,0,4.838695652173913,5.0,4.677391304347826,1,21,26,1.0,0.0,1.0
1507610665652723747,717297768,within an hour,1.0,1.0,0,32,0,1,Bukit Merah,Central Region,1.27128,103.82621,Private room in serviced apartment,Private room,2,1.0,1 private bath,1.0,1.0,"[""Sun loungers"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Dryer"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Lockbox"", ""TV"", ""Hot water"", ""Microwave"", ""Essentials"", ""Dedicated workspace"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Outdoor dining area""]",211.0,6,180,6.0,6.0,1125.0,1125.0,6.0,1125.0,347,2025-09-28,0,77,0,4.838695652173913,5.0,4.677391304347826,1,21,24,1.0,0.0,1.0
1509384651330379146,28812403,within a few hours,0.7979322638146167,0.7049006010171058,0,1,0,1,Geylang,Central Region,1.3131324,103.8857419,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,"[""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Wifi""]",218.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.454690769588468,4.297932263814617,4.611449275362319,0,1,8,2.5,0.0,14.3373440285205
1509744259748405169,23415005,within a few hours,0.7979322638146167,0.7049006010171058,0,15,1,1,Downtown Core,Central Region,1.28129072124344,103.85276433080436,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Lake access"", ""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Paid parking on premises"", ""Exercise equipment"", ""Hot tub"", ""Kitchen"", ""Washer"", ""Wifi""]",242.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.59428871255247,4.297932263814617,4.8906451612903235,1,1,13,2.0,0.0,14.3373440285205
1509775510506860398,265191783,within a few hours,1.0,0.83,0,11,0,1,Geylang,Central Region,1.3139295,103.8935415,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Pool"", ""Kitchen"", ""Washer"", ""Free parking on premises""]",61.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,359,2025-09-28,0,89,0,4.555724637681159,4.5,4.611449275362319,0,11,5,1.0,0.0,12.0
1510139194403728212,24264722,within a few hours,0.7979322638146167,0.7049006010171058,0,2,1,1,River Valley,Central Region,1.29284,103.83964,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Host greets you"", ""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""Pool"", ""Paid parking on premises"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Outdoor dining area"", ""Wifi"", ""Outdoor shower""]",164.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,146,2025-09-28,0,61,0,4.493281608097785,4.297932263814617,4.688630952380953,0,1,12,1.0,0.0,14.3373440285205
1510185621526240177,265191783,within a few hours,1.0,0.83,0,11,0,1,Geylang,Central Region,1.3139295,103.8935415,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Air conditioning"", ""Pool"", ""Kitchen"", ""Washer"", ""Free parking on premises""]",83.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,359,2025-09-28,0,89,0,4.555724637681159,4.5,4.611449275362319,1,11,5,0.0,1.0,12.0
1511246418797027809,6359940,within an hour,0.9,1.0,0,5,1,1,Serangoon,North-East Region,1.3664402,103.8740143,Private room in condo,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Outdoor dining area"", ""Wifi""]",64.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.578333333333333,4.9,4.256666666666667,0,4,10,0.0,1.0,1.0
1511396692550500864,238891646,within an hour,1.0,0.68,0,144,1,1,Tanglin,Central Region,1.31983,103.82118,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""Body soap"", ""TV"", ""Hot water"", ""Hair dryer"", ""Shower gel"", ""Kitchen"", ""Exterior security cameras on property"", ""Shampoo"", ""Wifi""]",640.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,364,2025-09-28,0,94,0,4.815333333333333,5.0,4.6306666666666665,0,135,11,1.0,0.0,1.0
1512329133212402881,109333133,within an hour,0.98,0.99,0,86,1,0,River Valley,Central Region,1.29625,103.83926,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Refrigerator"", ""TV"", ""Elevator"", ""Building staff"", ""Microwave"", ""Iron"", ""Self check-in"", ""Kitchen"", ""Washer"", ""Hot water kettle"", ""Hangers"", ""Wifi""]",197.0,92,365,29.0,92.0,365.0,365.0,66.8,365.0,353,2025-09-28,0,84,0,4.8343154761904765,4.98,4.688630952380953,1,71,18,1.0,0.0,1.0
1512330429155080859,109333133,within an hour,0.98,0.99,0,86,1,0,River Valley,Central Region,1.29556,103.83991,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Microwave"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",165.0,92,365,29.0,92.0,365.0,365.0,66.8,365.0,353,2025-09-28,0,84,0,4.8343154761904765,4.98,4.688630952380953,1,71,20,1.0,0.0,1.0
1512931777755801247,701528793,within a few hours,0.83,0.8,0,7,0,1,Bukit Merah,Central Region,1.2856549,103.8204684,Shared room in rental unit,Shared room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""First aid kit"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi""]",60.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,351,2025-09-28,0,81,0,4.5036956521739135,4.33,4.677391304347826,0,4,11,0.0,1.0,12.0
1513075651004479756,719655921,within a few hours,0.7979322638146167,1.0,0,1,1,1,Singapore River,Central Region,1.28781,103.84897,Shared room in hotel,Shared room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Air conditioning"", ""First aid kit"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Wifi""]",44.0,1,365,1.0,1.0,1.0,365.0,1.0,359.0,5,2025-09-28,0,5,0,4.565441541743374,4.297932263814617,4.832950819672131,1,1,6,0.0,1.0,14.3373440285205
1513540596234399467,376596119,within a few hours,1.0,0.7049006010171058,0,3,1,1,Toa Payoh,Central Region,1.3333322831949643,103.88087850747756,Entire home,Entire home/apt,6,3.0,3 baths,3.0,3.0,"[""Host greets you"", ""First aid kit"", ""Exercise equipment"", ""Fire extinguisher"", ""Exterior security cameras on property""]",350.0,90,365,90.0,90.0,365.0,365.0,90.0,365.0,358,2025-09-28,0,88,0,4.66625,4.5,4.8325,0,1,5,3.0,0.0,12.0
1515173611230669615,265191783,within a few hours,1.0,0.83,0,11,0,1,Bedok,East Region,1.3278531,103.9112771,Private room in rental unit,Private room,3,1.5,1.5 shared baths,1.0,2.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""Pool"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Wifi""]",53.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.5619672131147535,4.5,4.623934426229508,0,11,8,0.0,1.5,12.0
1515835427941419732,94903993,within a day,0.8,0.7049006010171058,0,3,1,1,Marine Parade,Central Region,1.3123973530420665,103.90609419990642,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Wifi""]",95.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,365,2025-09-28,0,95,0,4.2861666666666665,3.8,4.772333333333333,1,2,10,1.0,0.0,24.0
1515950777837294381,122620134,within a day,1.0,0.5,0,9,1,1,Tampines,East Region,1.3573073206463748,103.94116684249346,Entire rental unit,Entire home/apt,3,3.0,3 baths,3.0,3.0,"[""Pool table"", ""Dedicated workspace"", ""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Wifi"", ""Outdoor shower""]",217.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,270,2025-09-28,0,0,0,4.288333333333334,4.0,4.576666666666667,0,4,14,3.0,0.0,24.0
1516621496295994717,238891646,within an hour,1.0,0.68,0,144,1,1,Marine Parade,Central Region,1.29967,103.90214,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Exterior security cameras on property"", ""Wifi""]",366.0,4,365,4.0,4.0,365.0,365.0,4.0,365.0,358,2025-09-28,0,88,0,4.886166666666666,5.0,4.772333333333333,0,135,6,1.0,0.0,1.0
1517031869355239094,701528793,within a few hours,0.83,0.8,0,7,0,1,Bukit Merah,Central Region,1.28566,103.82047,Shared room in rental unit,Shared room,4,1.0,1 shared bath,1.0,4.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Air conditioning"", ""First aid kit"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi""]",52.0,6,365,6.0,6.0,365.0,365.0,6.0,365.0,354,2025-09-28,0,84,0,4.5036956521739135,4.33,4.677391304347826,0,4,11,0.0,1.0,12.0
1517849971813819572,651570560,within a few hours,0.94,0.7,1,4,0,1,Pasir Ris,East Region,1.3760939,103.9535395,Room in aparthotel,Entire home/apt,4,2.0,2 baths,2.0,4.0,"[""Refrigerator"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchenette"", ""Air conditioning"", ""Elevator"", ""Shower gel"", ""Long term stays allowed"", ""BBQ grill"", ""TV"", ""Paid parking on premises"", ""Paid parking off premises"", ""Ceiling fan"", ""Sauna"", ""Children's playroom"", ""Gym"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Shampoo"", ""Building staff""]",310.0,1,90,1.0,2.0,90.0,90.0,1.0,90.0,277,2025-09-28,0,45,0,4.501999999999999,4.4399999999999995,4.563999999999999,0,4,22,2.0,0.0,12.0
1517864432633541153,323810058,within an hour,1.0,0.98,0,6,1,1,Singapore River,Central Region,1.28857,103.84613,Private room in bed and breakfast,Private room,6,4.0,4 shared baths,1.0,6.0,"[""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Paid parking on premises"", ""Iron"", ""Bed linens"", ""Washer"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Hangers"", ""Wifi""]",517.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,359,2025-09-28,0,89,0,4.916475409836066,5.0,4.832950819672131,0,5,11,0.0,4.0,1.0
1517967627823141719,651570560,within a few hours,0.94,0.7,1,4,0,1,Pasir Ris,East Region,1.3760939,103.9535395,Room in aparthotel,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Refrigerator"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Kitchenette"", ""Air conditioning"", ""Elevator"", ""Shower gel"", ""Long term stays allowed"", ""BBQ grill"", ""TV"", ""Paid parking on premises"", ""Paid parking off premises"", ""Ceiling fan"", ""Sauna"", ""Children's playroom"", ""Gym"", ""Pool"", ""Self check-in"", ""Hot water kettle"", ""Shampoo"", ""Building staff""]",344.0,1,90,1.0,2.0,90.0,90.0,1.0,90.0,238,2025-09-28,0,48,0,4.501999999999999,4.4399999999999995,4.563999999999999,0,4,22,2.0,0.0,12.0
1518499122966484015,323810058,within an hour,1.0,0.98,0,6,1,1,Singapore River,Central Region,1.28849,103.84819,Private room in bed and breakfast,Private room,6,4.0,4 shared baths,1.0,6.0,"[""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Paid parking on premises"", ""Iron"", ""Bed linens"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Wifi""]",517.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,362,2025-09-28,0,92,0,4.916475409836066,5.0,4.832950819672131,1,5,10,0.0,4.0,1.0
1518508817194398967,323810058,within an hour,1.0,0.98,0,6,1,1,Singapore River,Central Region,1.28843,103.84806,Private room in bed and breakfast,Private room,6,4.0,4 shared baths,1.0,6.0,"[""Smoke alarm"", ""Essentials"", ""Air conditioning"", ""Paid parking on premises"", ""Iron"", ""Bed linens"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Wifi""]",517.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,362,2025-09-28,0,92,0,4.916475409836066,5.0,4.832950819672131,1,5,10,0.0,4.0,1.0
